chr1	start1	end1	chr2	start2	end2	peak_name	A549-control	A549-nutlin	GM12878-control	GM12878-nutlin	HCT116-control	HCT116-nutlin	HEK293-control	HEK293-nutlin	HeLa-control	HeLa-nutlin	HepG2-control	HepG2-nutlin	IMR90-control	IMR90-nutlin	MCF7-control	MCF7-nutlin	SKNSH-control	SKNSH-nutlin	U2OS-control	U2OS-nutlin	chr	start	end	gene	sym	p.value	estimate.rho
chr1	23805000	23810000	chr1	23910000	23915000	peak_2403	0.00856048688999648	0.00902857505027377	0.0137125650656034	0.0142990166261217	0.00982244256216329	0.007874122761886	0.00742891644156417	0.0061295172149367	0.00519031911556682	0.00773841589226425	0.00702462761419968	0.0046282536382386	0.00396793381712497	0.00479267152593492	0.00781934085100524	0.0081226855904966	0.00455704542796616	0.00968798051766409	0.00587149250973999	0.006978471496009	chr1	23910860	23915860	ENSG00000188822	CNR2	3.28811386558108e-05	0.791006648602358
chr1	23805000	23810000	chr1	23915000	23920000	peak_2404	0.00713128355774628	0.00612258793511911	0.0188570616004697	0.0195929820573921	0.00956511467718825	0.0120694662189764	0.00496640682290649	0.00813050402020434	0.00933706741270886	0.0106231934026805	0.00801257982100171	0.00830779056838328	0.00591505382704056	0.00746137838113594	0.0162619214535648	0.0155406780144635	0.010041385030285	0.0106198380262268	0.00898975339347218	0.00762734272474998	chr1	23910860	23915860	ENSG00000188822	CNR2	0.000249616674015218	0.731170597800805
chr1	23810000	23815000	chr1	23915000	23920000	peak_2407	0.00938716422581928	0.00855771595848669	0.0240701898341783	0.0278483473726504	0.0107425059183079	0.0109582753773494	0.00948628175830085	0.00792839295919573	0.00832458506854209	0.0072441985623239	0.010952932281138	0.0100225079036583	0.00722868568938681	0.00942759205552404	0.0108314091860192	0.0164655617828211	0.0087216761297116	0.0110880521459228	0.00772840914803734	0.010475590513822	chr1	23910860	23915860	ENSG00000188822	CNR2	4.560267691369e-09	0.926469512178357
chr1	23865000	23870000	chr1	23910000	23915000	peak_2410	0.0096553152543297	0.0111038416905544	0.018974267897276	0.0209653458998848	0.00674196815420654	0.00845595798600148	0.00584562686406247	0.00635087812981513	0.0103033160350004	0.00873800517389852	0.00917987942211931	0.00660700833259563	0.00392456076973802	0.00599841018594756	0.00857211605365126	0.00893554910617828	0.00487432786360414	0.0111801578328041	0.012649207235339	0.0104426032222029	chr1	23865788	23870788	ENSG00000179163	FUCA1	2.4494776841703e-05	0.798384511334789
chr1	23865000	23870000	chr1	23910000	23915000	peak_2410	0.0096553152543297	0.0111038416905544	0.018974267897276	0.0209653458998848	0.00674196815420654	0.00845595798600148	0.00584562686406247	0.00635087812981513	0.0103033160350004	0.00873800517389852	0.00917987942211931	0.00660700833259563	0.00392456076973802	0.00599841018594756	0.00857211605365126	0.00893554910617828	0.00487432786360414	0.0111801578328041	0.012649207235339	0.0104426032222029	chr1	23910860	23915860	ENSG00000188822	CNR2	1.83726843734047e-06	0.852278925329145
chr1	24070000	24075000	chr1	24630000	24635000	peak_2425	0.00118758426049835	0.000388458152911299	0.00190657638161162	0.00209743117724355	0.000826777606045085	0.00123655966369983	0.000949038716184818	0.000914560171258182	0.00161003313140311	0.000348778344050769		0.000660170864295616	0.0018062870149395	0.00108161719967977	0.000400887280778212	0.000348533390064309	0.00291284491271279	0.000289875020599051	0.000238406372665849	0.00182794254228747	chr1	24629216	24634216	ENSG00000133226	SRRM1	0.0218232760283906	0.52217885754535
chr1	24140000	24145000	chr1	24630000	24635000	peak_2429	0.00103792675999231	0.000371829372325384	0.00161019615635234	0.00248392961525001	0.000389778358549877	0.000936718005283597	0.00151270490174938	0.00116590714282278	0.00170735635104597	0.000582548836675911	0.00137666470404734	0.000292986865463315	0.00228827613046408	0.00197912430483785	0.000397539711426762	0.000609239336003329			0.00163953231310245	0.00134904230225742	chr1	24629216	24634216	ENSG00000133226	SRRM1	0.00953010539090249	0.592750378945202
chr1	24200000	24205000	chr1	24315000	24320000	peak_2453	0.0083397525573331	0.00970834497469082	0.00686045187813538	0.00647255090864316	0.00900976838522415	0.00838219765001619	0.00384951856985735	0.00824213682111118	0.0065212609176886	0.00461136909973408	0.00676407861211282	0.00635764592131716	0.00478594761892279	0.00597610019515781	0.012925727162714	0.011011936832209	0.00642947850966895	0.00482729778824116	0.00505187641852234	0.00541778769036826	chr1	24316857	24321857	ENSG00000158055	GRHL3	0.00861429718145488	0.570547610226626
chr1	24200000	24205000	chr1	24320000	24325000	peak_2454	0.00702744561784475	0.00760048328081747	0.00718128308709652	0.00671287190470375	0.00871940708584909	0.0113021090444992	0.00863823530991921	0.00884062106389481	0.0114963284419606	0.00752630235243621	0.00538361150370231	0.00520282310587633	0.00884686458949097	0.00554873295846139	0.0121037136380327	0.0140648746080497	0.008167922565785	0.00490278677807016	0.00467179142019021	0.00569744893683283	chr1	24316857	24321857	ENSG00000158055	GRHL3	0.00698457125073833	0.58294305963782
chr1	24685000	24690000	chr1	24740000	24745000	peak_2505	0.0113385461631081	0.0110759575235381	0.0091523063520506	0.00781019307222993	0.00970470308560523	0.00899945154998738	0.0142613948039237	0.00923776510525426	0.0123417812279865	0.0113667217790889	0.0136901617828161	0.0103377516938638	0.0174272595213697	0.0173244648200861	0.00735676018828788	0.00755395098146229	0.0137631661028626	0.015713963454477	0.00419561201227818	0.00784743022880032	chr1	24742947	24747947	ENSG00000169504	CLIC4	0.00240017221491336	0.639426417708542
chr1	24685000	24690000	chr1	24745000	24750000	peak_2506	0.0114168188523876	0.0109965628177751	0.00957480372112986	0.0145951213490638	0.0111858650032395	0.00959350426631655	0.0145277330326677	0.0130273728331276	0.0126228994847417	0.0102412854275823	0.00879176710315134	0.00831873627616171	0.0201418190673004	0.0214456789563786	0.0129404639222201	0.011531426750837	0.0176669243202267	0.0157996492778522	0.00277513008342238	0.00574503955729692	chr1	24742947	24747947	ENSG00000169504	CLIC4	0.0015056014218495	0.661075759367898
chr1	24925000	24930000	chr1	25030000	25035000	peak_2540	0.0109724423789367	0.00322833808968979	0.0172918558232517	0.0120832709751474	0.00574616216548769	0.00445591859725721	0.00403669351512791	0.00546987871795265	0.00634451704044393	0.00764490461901036	0.00376443711539846	0.00567511497287418	0.00977830589966819	0.00822263395372087	0.00548156634329491	0.00626525776820195	0.00783633007796982	0.00493763870297673	0.00525731766859204	0.0020775129824873	chr1	24927774	24932774	ENSG00000020633	RUNX3	8.34980798893383e-05	0.765598316246037
chr1	25240000	25245000	chr1	25855000	25860000	peak_2570		0.00050446307611899	0.00106252341366045	0.00100470071489584	0.000683419400937421	0.0005299655625936	0.00181974575886304	0.00119761461970556		0.000642169640576497		0.000754449903251597	0.000396294196962573	0.000463724500968084		0.00080764940445201		0.000429933498639716	0.00125000686049827		chr1	25856956	25861956	ENSG00000127423	AUNIP	0.000756251233378489	0.790897330482132
chr1	25430000	25435000	chr1	25480000	25485000	peak_2607	0.00526555596383727	0.0114529708335452	0.0144062731803344	0.0155723812902457	0.00675079339049778	0.00583549661262657	0.00974427947105467	0.00917066318801353	0.00484843499513739	0.00302706502688615	0.00875864068203222	0.00897263104571546	0.00665347368368246	0.0059234671482884	0.00834362310768874	0.00683128349060896	0.00667454052419294	0.0051132242718384	0.00578368925446243	0.00739914249901682	chr1	25428358	25433358	ENSG00000204178	MACO1	0.00272903542238258	0.633168407182926
chr1	25430000	25435000	chr1	25485000	25490000	peak_2608	0.00617224545139015	0.00356370696509899	0.0184429287314015	0.0128075347847269	0.00785897103706435	0.00531168080228504	0.0102188079270408	0.0104599952303813	0.00904807073043739	0.00572791829746511	0.00587097315217984	0.00810864590971097	0.00958469611435758	0.0076010803156018	0.00824196033250915	0.00817107073033685	0.0138890911069234	0.011129014151309	0.00666657207153129	0.00571303300087723	chr1	25428358	25433358	ENSG00000204178	MACO1	0.000466775170789157	0.708892317533583
chr1	25615000	25620000	chr1	25795000	25800000	peak_2642	0.0138643576224108	0.0157840787492626	0.00837653232861528	0.0098719364342907	0.0101395257537156	0.00801644701912381	0.0167539074289189	0.0163712095013996	0.0123975147075712	0.0134782762600906	0.0107142780101983	0.0120062076456292	0.0204695630253505	0.0210651022282365	0.0159715964672685	0.0159586921366843	0.0205714443368977	0.0153348639654423	0.0135837454475829	0.0113201278391624	chr1	25797693	25802693	ENSG00000162430	SELENON	5.46445350730899e-05	0.777562881157764
chr1	26040000	26045000	chr1	26410000	26415000	peak_2663	0.00252016391203475	0.00203185781000293	0.00161281166811747	0.000513390148913218	0.00110348980289856	0.00162695150324031	0.00204714955220443	0.00119706482711601	0.00139939623808624	0.00133079505973175	0.000612897616345859	0.00138732914607585	0.00168609358426834	0.00149217243383258	0.00100421174574261	0.000682850892565727	0.00155770639955419	0.00236771739647087	0.00252258279715018	0.00240489631602839	chr1	26043611	26048611	ENSG00000158014	SLC30A2	0.0133778122605739	0.54290310139419
chr1	26280000	26285000	chr1	26320000	26325000	peak_2689	0.0216862371888556	0.0192273223355412	0.0423266199602084	0.0339721810017372	0.0165596314225828	0.0191788970237633	0.0240965311923737	0.0261661911638754	0.0244706522833989	0.020448396684519	0.0263409136641251	0.0208053250284288	0.0192707133812889	0.0154398787038838	0.0228833360034856	0.0252132034956352	0.0186860487698225	0.0190483129413045	0.0143224311478729	0.012122769317027	chr1	26315458	26320458	ENSG00000169442	CD52	2.76405834424209e-05	0.795392432458549
chr1	26280000	26285000	chr1	26360000	26365000	peak_2690	0.0150076863564844	0.012846514695056	0.0118915061123612	0.0129740729022466	0.0106334358008592	0.0131483498388623	0.0120460468439615	0.0128030464105701	0.00892029547285533	0.0100272912097496	0.0197775722280784	0.020720222287517	0.00818959807836121	0.00572581910083959	0.0169177426030803	0.0123976678885291	0.00816565505812488	0.0143447815165383	0.00722054774732213	0.0080601119261751	chr1	26357578	26362578	ENSG00000176092	CRYBG2	0.00357555764567989	0.61955312998234
chr1	26285000	26290000	chr1	26360000	26365000	peak_2695	0.019376617255311	0.0163617281206207	0.0118175946323132	0.011460433216564	0.0179298438379919	0.0162755177027217	0.0151576654159071	0.0178854728486767	0.0112621153406667	0.0123414090058865	0.0267427532893952	0.0284016902549266	0.0107818373445349	0.00925026695950609	0.013468339482829	0.0162327883921147	0.00842239950634096	0.0121035837263028	0.0106559072695926	0.00712131256857991	chr1	26357578	26362578	ENSG00000176092	CRYBG2	0.00015308473433275	0.747208611162068
chr1	26600000	26605000	chr1	26860000	26865000	peak_2716	0.00571214902402983	0.00714642085779151	0.00361009549469467	0.00392035550652464	0.00617322849239989	0.00367030208201456	0.00401291363993416	0.00572904611959954	0.00291498528961269	0.0049573397815284	0.00326851009839527	0.0026989526126732	0.00684216058520206	0.0068824288668433	0.0044007839921347	0.00455706090655144	0.00673729620868732	0.00446261300937033	0.013113807490158	0.00972271133739915	chr1	26860649	26865649	ENSG00000175793	SFN	0.0170480386985156	0.526647894870175
chr1	27040000	27045000	chr1	27390000	27395000	peak_2754	0.00180603861928671	0.00166941067323785	0.00237652504567473	0.00261986866452927	0.00430936567569087	0.00409362622481738	0.00335122608415965	0.00338961297664438	0.00228793544621544	0.0012545173050963	0.00202500387159133	0.00138675609043404	0.00473351105486801	0.00449018643696956	0.00343487524076385	0.00274207863750627	0.00227938481312104	0.0016691732504005	0.0062195039095271	0.00587095401131061	chr1	27390122	27395122	ENSG00000181773	GPR3	0.00016415976225814	0.744986028294355
chr1	27100000	27105000	chr1	27615000	27620000	peak_2775	0.00150638145690746	0.000873304040152378		0.00145592258103696	0.00109353650578721	0.00116323797796722	0.000613843137751973	0.00110554079392191	0.000390759154125205	0.000341903727248589	0.000610825454113183	0.000676606936145913	0.00218134700754568		0.00111719983924316	0.000861523930693829			0.00196263048905031	0.00155390468682984	chr1	27101520	27106520	ENSG00000090020	SLC9A1	0.0302062704603063	0.541706744514715
chr1	27105000	27110000	chr1	27285000	27290000	peak_2780	0.0118453874898859	0.00834980332840793	0.0104756412082575	0.00779852964826754	0.00992957392816212	0.0112340027371304	0.0108620460007065	0.00992703260231316	0.0079621989923648	0.00881198417940132	0.00717100348744596	0.00739598197053862	0.0111553578407211	0.0157975798211337	0.00847110970148273	0.00936785614271092	0.0101024904839809	0.0135513760931843	0.00952715070465787	0.0101444290575769	chr1	27101520	27106520	ENSG00000090020	SLC9A1	0.00236868108042982	0.640062545666939
chr1	27395000	27400000	chr1	27660000	27665000	peak_2814	0.00943901254917629	0.00574255613125499	0.00588993211509489	0.00520843668766982	0.00669751304115814	0.00535397075586945	0.00509120301495722	0.00488577833256469	0.00604031029030524	0.00436111877765507	0.00341781716850972	0.00380738083121874	0.00818267169165781	0.00436861084440156	0.00411537714268372	0.00797525537348846	0.00591350809920566	0.00490465785366575	0.00851026565047482	0.00846242679202294	chr1	27390122	27395122	ENSG00000181773	GPR3	0.0189762771925142	0.519210534998532
chr1	27490000	27495000	chr1	27600000	27605000	peak_2832	0.00618028894391072	0.00463671289386409	0.00660552239674269	0.00502287410648954	0.00703400157631307	0.00493223344445711	0.00766584415286604	0.00528695509110907	0.00630064528888532	0.00561099705198699	0.0063328774970983	0.00595891992991126	0.00732944509567755	0.00677064133154547	0.00597153555956418	0.00734637630302101	0.00789219717339252	0.00617262809903255	0.00453027639834194	0.00472190432535051	chr1	27601090	27606090	ENSG00000126705	AHDC1	0.0144315163443755	0.537902425434296
chr1	28515000	28520000	chr1	28590000	28595000	peak_2924	0.00881001389951774	0.00685664546947958	0.00729637337201587	0.00729381596523876	0.00408411224387719	0.00609314284484861	0.00441061890171952	0.00455562248915418	0.00640749015351808	0.00996260589100887	0.0118857189923362	0.0120350095046773	0.00888014337899716	0.00611691352665472	0.0101720801319534	0.0101006615658429	0.00720161349888761	0.00905338701329307	0.00478063465796087	0.00427977718845825	chr1	28589700	28594700	ENSG00000188060	RAB42	0.00535447385792121	0.597992065157592
chr1	28880000	28885000	chr1	29200000	29205000	peak_2966	0.00799941936446581	0.0127865273758405	0.016568929782011	0.020776597868081	0.0174444420797348	0.0148202710118692	0.0251659728676938	0.0210747952580184	0.0103437748606868	0.00914570549950039	0.0146089780939773	0.0132008618766595	0.014947238189874	0.013998781386325	0.0113583661818966	0.0139560508179234	0.0199200319862835	0.0188646374584214	0.0192113194426544	0.0208795960754401	chr1	28884591	28889591	ENSG00000159023	EPB41	0.00975152151119329	0.56299033126714
chr1	29120000	29125000	chr1	29195000	29200000	peak_2979	0.00821830841346642	0.00610662555598308	0.00770966877805614	0.00705154176234853	0.00707233801027018	0.0102890650272608	0.00585135311828749	0.00591441568605093	0.00548772680727379	0.00527569951134089	0.0105283850702288	0.0088154233841745	0.0107744003208745	0.0113445469252552	0.00727534412001525	0.00514163885704496	0.0037373717430039	0.00792559628905051	0.00562976516702144	0.00484407272776052	chr1	29121401	29126401	ENSG00000253304	TMEM200B	0.00084464342761638	0.685761225569543
chr1	29120000	29125000	chr1	29200000	29205000	peak_2980	0.00700673396534709	0.0082315306126364	0.00963412582735328	0.00820782601691185	0.0132037911823439	0.0119432895391795	0.00576107514327387	0.00717538448662611	0.00676745760034569	0.00576156164891984	0.00954047771399624	0.00781751212319161	0.0123410834798654	0.0116458733404734	0.00405400882565772	0.00512989013869616	0.0096306083087768	0.00619057470957648	0.00563142874800027	0.0055121260760716	chr1	29121401	29126401	ENSG00000253304	TMEM200B	0.000289595344935555	0.726067729947918
chr1	30975000	30980000	chr1	31060000	31065000	peak_3173	0.0052904524225225	0.0045040654653902	0.0059068585144882	0.00595601989604271	0.00426296440216875	0.00400953355001335	0.00830062731794443	0.00718916352052114	0.00208099750003042	0.00547680985812825	0.00490627037033174	0.00790183634371107	0.0077054225253975	0.00413064845033816	0.00407737432908167	0.00528625580895538	0.00394729730010018	0.00626006460783776	0.00168440186590861	0.00357477128153654	chr1	31063193	31068193	ENSG00000134644	PUM1	0.00418517791466576	0.61132629632891
chr1	31760000	31765000	chr1	31960000	31965000	peak_3257	0.00642211621227189	0.00801063013128389	0.00498921735761007	0.00372113104122593	0.00463277584509756	0.00555350872226122	0.00656662993952735	0.00657872579323444	0.00398153778893557	0.00495096681869874	0.0031186935562383	0.00459206172232108	0.00509208578236651	0.00530091076416367	0.00496124185398199	0.00661367893698374	0.00756171503809159	0.00862843092931725	0.00964177740078524	0.00633609468298509	chr1	31756921	31761921	ENSG00000121753	ADGRB2	3.11299140843037e-05	0.792400368791486
